filename,genre,tempo,beats,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
Blues-TRXCFWD128F9335584.mp3,Blues,123.046875,56,0.3449840545654297,0.11398563534021378,2170.724204921471,2349.171722397523,4549.8891541094235,0.09726396212267802,-127.0838851928711,96.47750091552734,-7.757662773132324,21.045520782470703,3.748636484146118,3.087881326675415,-6.604931354522705,3.532238006591797,-11.84276294708252,6.1954026222229,-4.48976993560791,2.6063473224639893,-1.7649435997009277,-0.3675968647003174,-3.110250234603882,-1.349649429321289,-1.125697135925293,-1.223454475402832,0.7083984017372131,-0.9930376410484314
Blues-TRCPUIL128F931ACAF.mp3,Blues,73.828125,36,0.5214113593101501,0.28694990277290344,3289.2787794945602,2967.916736480797,7020.94921194732,0.1342520226635062,15.63025951385498,52.44716262817383,3.061962127685547,23.074005126953125,9.231544494628906,16.51632308959961,2.5302209854125977,10.617920875549316,2.644397497177124,11.034164428710938,2.000925064086914,7.615158557891846,0.6913095712661743,7.907459259033203,1.2047823667526245,4.326674461364746,-1.1832555532455444,2.8911707401275635,-0.6354821920394897,4.381438255310059
Blues-TRLOGCF128F424FF3C.mp3,Blues,95.703125,47,0.4228810966014862,0.16467447578907013,1937.1338503440336,2180.0287984083925,4022.575676035217,0.09654854694756192,-70.88153076171875,111.53467559814453,-13.668399810791016,26.180028915405273,0.798564612865448,9.558340072631836,3.552347421646118,13.173633575439453,-2.517244577407837,1.1485395431518555,-1.5036817789077759,7.841639518737793,-2.8143575191497803,1.5515116453170776,-1.7257647514343262,0.1423977166414261,-2.335388660430908,1.3301526308059692,-4.578641891479492,-1.6503477096557617
Blues-TRUEZTC128F421B117.mp3,Blues,161.4990234375,79,0.38670143485069275,0.3096729815006256,2820.0870477163776,2664.0290625151483,5980.938834081124,0.14158606750677244,26.760189056396484,72.85694885253906,-4.5237717628479,23.588159561157227,0.4169731140136719,11.825250625610352,-4.344799995422363,8.599935531616211,-1.0018655061721802,3.8397603034973145,1.3214738368988037,3.4132578372955322,-1.490658164024353,2.465238094329834,-2.5227441787719727,3.3757550716400146,-3.518357753753662,0.7744930386543274,-3.989321231842041,2.199460506439209
Blues-TRBVOHY128F92E6A11.mp3,Blues,107.666015625,54,0.3756658434867859,0.20911544561386108,2200.552911891427,2367.1600358806018,4572.505684017028,0.10564373004547213,-51.364585876464844,89.4092788696289,-5.146139144897461,43.97503662109375,12.000873565673828,4.648191928863525,4.531410217285156,11.818389892578125,-3.8413026332855225,3.9933385848999023,0.18327219784259796,1.8284724950790405,-1.8681046962738037,0.33453169465065,-4.265531539916992,1.7650413513183594,-0.9192928075790405,4.886252403259277,1.537047266960144,0.05874614790081978
Blues-TREUZOI128F92D2C49.mp3,Blues,66.25600961538461,32,0.3383042514324188,0.09693743288516998,2158.3324223503014,2355.151218196319,4411.264992350764,0.09925261222910217,-151.04566955566406,101.26492309570312,-11.037545204162598,14.677295684814453,5.855517387390137,2.6525893211364746,-0.8919327855110168,-1.5287333726882935,-4.247168064117432,1.7923426628112793,-7.176235675811768,-2.398740291595459,-7.288832187652588,5.782627105712891,-1.7930930852890015,6.22377872467041,-3.866452693939209,1.8531303405761719,-4.786395072937012,-1.9417569637298584
Blues-TRRJATE128F1458516.mp3,Blues,123.046875,62,0.3904109299182892,0.14125622808933258,2175.677338127084,2198.763941209379,4366.923593810468,0.1179626275880418,-69.11156463623047,96.44178009033203,-21.20290756225586,36.446266174316406,2.8353402614593506,18.84467887878418,3.5761477947235107,-1.3167039155960083,-2.687195062637329,4.717762470245361,-3.9742379188537598,5.164951324462891,3.1008918285369873,-1.3546890020370483,-0.8535221219062805,0.6905741691589355,-7.819699287414551,-3.654738664627075,-4.7689690589904785,6.165859699249268
Blues-TRVBLFJ128F426AAB9.mp3,Blues,80.74951171875,40,0.416949063539505,0.1582932323217392,2575.8676680180956,2621.504874366326,5471.4252483734035,0.11104732548858359,-61.39153289794922,70.86146545410156,1.7369550466537476,42.12097930908203,11.275304794311523,12.430745124816895,1.4644668102264404,6.031788349151611,2.0881288051605225,6.091359615325928,-0.16375167667865753,-0.8744162917137146,2.5210912227630615,-2.217238187789917,-9.47575569152832,4.865574359893799,2.024127244949341,-1.516318678855896,-2.673078775405884,6.91448450088501
Blues-TRAJGIO128F92E84BC.mp3,Blues,112.34714673913044,55,0.2938399910926819,0.11091987043619156,1856.8882439176843,1880.400865983019,3665.1778371710525,0.09887884275832043,-110.9985580444336,121.67569732666016,-33.12864685058594,24.20798110961914,-15.2613525390625,11.257013320922852,-9.569209098815918,-1.5620789527893066,-5.288732528686523,-6.66133451461792,-9.572198867797852,8.695252418518066,-8.74893856048584,2.098798990249634,-7.998027801513672,0.6278790235519409,-3.9298946857452393,3.404452085494995,-3.0979416370391846,1.0388809442520142
Blues-TRLJFXD128F426BB46.mp3,Blues,107.666015625,54,0.3095199167728424,0.10843086987733841,2119.2290334118898,2010.3192116273863,3985.6258994654604,0.1157283251499613,-142.8850555419922,95.6174087524414,-36.7611198425293,18.689241409301758,-13.326006889343262,-0.5064907073974609,-4.764068126678467,-4.082056045532227,-28.466259002685547,-0.5644741654396057,-12.217887878417969,-5.7539753913879395,-11.73025131225586,-10.334776878356934,-15.16922378540039,-9.002699851989746,-6.260537147521973,-8.725688934326172,-15.112350463867188,-7.5668206214904785
Blues-TRACOHF128F1498509.mp3,Blues,184.5703125,90,0.4188351333141327,0.16638317704200745,2412.341091426829,2455.676987406396,5106.960785573481,0.10736329636706657,-60.76133728027344,90.04021453857422,0.9568347930908203,34.93549728393555,-1.8735144138336182,13.213247299194336,-6.5450005531311035,4.9706711769104,-6.2652692794799805,1.0352662801742554,-2.191394805908203,1.878965973854065,-6.6240153312683105,1.6662737131118774,-3.5947763919830322,1.1640781164169312,-3.6154017448425293,-0.8174716234207153,-4.3365583419799805,0.19613343477249146
Blues-TRCTNIW128F9300B00.mp3,Blues,95.703125,46,0.3160618841648102,0.19328364729881287,1144.17778147381,1527.009457260823,2246.653081462848,0.056085828657120744,-136.8138885498047,161.1361083984375,-19.223230361938477,31.29993438720703,8.721160888671875,1.9707680940628052,-4.970730304718018,-3.0817065238952637,-4.596400737762451,-10.708515167236328,-10.876712799072266,-6.732481002807617,-11.540781021118164,-0.3478003442287445,1.867950201034546,-6.145517826080322,-5.0268049240112305,-3.2923195362091064,-9.43065071105957,-3.601654291152954
Blues-TRCWLAL12903CD44FD.mp3,Blues,95.703125,49,0.4749104082584381,0.17582233250141144,1809.3690879370508,2227.1725509807434,3978.6842747738488,0.06291269591718267,-92.57763671875,111.13508605957031,-5.129611968994141,24.919342041015625,11.066915512084961,21.3516845703125,5.026582717895508,12.982708930969238,6.948896884918213,4.140461444854736,2.059873104095459,3.577843427658081,-0.695167064666748,5.623584747314453,-0.7954111099243164,4.858264446258545,-3.844195604324341,2.264356851577759,-2.5565249919891357,-3.4951391220092773
Blues-TROLWDO128F421B15C.mp3,Blues,95.703125,47,0.36691880226135254,0.13363265991210938,2200.175573800033,2323.0786531849985,4510.889389935662,0.10017361950948142,-119.48812103271484,94.02132415771484,-3.049651622772217,32.864192962646484,11.138626098632812,10.267412185668945,-5.356720924377441,-0.5282630324363708,-4.667075157165527,1.920078158378601,-4.4531731605529785,-4.035418510437012,-5.5504889488220215,2.0477235317230225,-5.076643466949463,-1.6283302307128906,-6.841357707977295,-1.5568515062332153,-7.871984958648682,-1.3501123189926147
Blues-TRUDJHP128F92FA65C.mp3,Blues,92.28515625,46,0.44876933097839355,0.3716071546077728,3011.9121074422483,2575.650149263892,5990.897107198142,0.16287354271478327,51.679500579833984,61.68583297729492,-13.675480842590332,37.26813888549805,6.357309818267822,12.299062728881836,-4.128952980041504,11.957094192504883,-1.248377799987793,8.964561462402344,-4.219437599182129,6.964648723602295,-5.339789390563965,0.5941970944404602,-7.300995349884033,2.3945040702819824,-9.351949691772461,2.1955015659332275,-5.712285041809082,1.5408967733383179
Blues-TRSGTXQ128F9331218.mp3,Blues,112.34714673913044,54,0.4323570728302002,0.10559548437595367,2663.732734122976,2447.582605051866,5574.532958228521,0.13552185625483745,-75.93762969970703,74.29981994628906,-19.09809112548828,34.434574127197266,5.74320650100708,16.662382125854492,-9.384421348571777,10.907928466796875,-0.8388399481773376,2.2515816688537598,2.8379833698272705,4.986724376678467,6.019621849060059,-0.14141882956027985,-2.320840835571289,2.556364059448242,-3.7685353755950928,4.3055739402771,-2.8328936100006104,-2.780852794647217
Blues-TRCQSGB128F9325176.mp3,Blues,107.666015625,47,0.4544845223426819,0.13420438766479492,517.0960782980568,777.9369413080054,998.4772956777283,0.02694881663602941,-284.7594909667969,199.88681030273438,34.72549057006836,37.110069274902344,25.247358322143555,-14.798362731933594,-6.8688859939575195,8.185234069824219,1.2698017358779907,-6.844969272613525,-0.01984984241425991,6.399775505065918,-0.05033224821090698,-1.7624262571334839,4.613399028778076,4.444838047027588,1.9531744718551636,6.666463851928711,6.201026916503906,-0.4452826976776123
Blues-TRFZZDX128F4273E6C.mp3,Blues,103.359375,51,0.37014180421829224,0.1636226624250412,2141.7137442691005,1953.7261942480056,4047.425525771575,0.1208269337751548,-66.31257629394531,98.36780548095703,-41.65216064453125,42.844444274902344,-2.4175195693969727,14.31800365447998,-4.169153690338135,5.213277816772461,-9.653430938720703,-0.6426901817321777,-8.489087104797363,-2.7361791133880615,-10.97352123260498,-3.7714791297912598,-11.053555488586426,-2.7256972789764404,-8.589174270629883,-1.4968458414077759,-2.503734827041626,0.3638635277748108
Blues-TRYHZUX12903CD9455.mp3,Blues,73.828125,35,0.35369250178337097,0.2783645689487457,2796.2220646388723,2715.1386953002066,5987.797125943305,0.12956875544214397,-7.689822196960449,75.50667572021484,2.287738561630249,29.21845054626465,9.542522430419922,8.289600372314453,5.830765247344971,7.325389385223389,-6.056829452514648,9.965217590332031,5.180994510650635,3.8946502208709717,1.43409264087677,5.841087341308594,-0.4163382947444916,4.2939772605896,-4.622448444366455,3.3238918781280518,-5.0018110275268555,-1.3013768196105957
Blues-TRCWWBE128F92FB877.mp3,Blues,117.45383522727273,58,0.3750668168067932,0.20587106049060822,1728.215021165673,2307.186790534792,3903.2263977239745,0.05682694284539474,-99.1359634399414,117.95399475097656,23.338768005371094,23.878429412841797,1.6612839698791504,20.639272689819336,4.7865424156188965,3.8552143573760986,-7.099823951721191,7.715248107910156,-0.46713894605636597,4.107672691345215,-0.7015778422355652,3.9395883083343506,-4.4313645362854,0.7373008131980896,-4.130716323852539,1.6516835689544678,-2.2065279483795166,-0.05620884522795677
Blues-TRLJGIX128F92F323D.mp3,Blues,135.99917763157896,66,0.34815889596939087,0.293129563331604,1913.7127998493181,2253.748092104257,3997.775825996517,0.07733626705205109,-21.226587295532227,112.23621368408203,-11.396034240722656,25.69455337524414,8.35706615447998,3.6693220138549805,5.468297958374023,9.502335548400879,0.1724614053964615,4.698144912719727,-5.202600479125977,-0.2033717930316925,-1.0361498594284058,1.7410043478012085,0.3581808805465698,2.049654006958008,-0.8238690495491028,1.854660987854004,-2.1975066661834717,1.1050002574920654
Blues-TRCRAIR128F935713E.mp3,Blues,151.99908088235293,75,0.3059244453907013,0.2164313793182373,2123.2093066362163,2288.642087911625,4426.164902253047,0.1024143467008514,-30.61595344543457,102.6146011352539,-13.460004806518555,12.853748321533203,-9.111549377441406,9.12741756439209,-2.3737683296203613,1.5959336757659912,-2.1606295108795166,1.9325125217437744,-1.1608961820602417,3.4645936489105225,-1.0080348253250122,0.7332638502120972,-2.1221001148223877,2.828373670578003,-1.7916221618652344,0.9525045156478882,0.22042298316955566,4.19735050201416
Blues-TREDEHW128F427C0F4.mp3,Blues,143.5546875,68,0.4485730528831482,0.16731961071491241,2255.160307551946,2316.2035346738758,4498.756129970491,0.11047854585913312,-45.239112854003906,91.79540252685547,-27.63152503967285,35.124454498291016,11.130619049072266,13.585046768188477,9.903031349182129,15.067848205566406,-4.215271949768066,4.929265022277832,-5.575939655303955,5.55255651473999,-6.8984055519104,2.1726155281066895,-8.468072891235352,-0.03113124892115593,-4.2032389640808105,-0.17601534724235535,-7.322757720947266,6.225635528564453
Blues-TROSJGC128F92F7033.mp3,Blues,117.45383522727273,58,0.42865127325057983,0.22848336398601532,1831.0157926101563,2301.220639041147,3866.9599503555532,0.06646634033958979,-82.17605590820312,115.43206024169922,2.9301438331604004,17.664278030395508,10.95081615447998,6.959286689758301,-3.9294419288635254,8.449970245361328,-4.937004089355469,13.79539680480957,-13.299192428588867,15.148195266723633,-2.5886640548706055,3.2603302001953125,0.3397720456123352,4.543690204620361,-4.1086530685424805,-0.30268147587776184,-0.3320294916629791,4.067028522491455
Blues-TRRQOMA128F4233DDC.mp3,Blues,117.45383522727273,56,0.4405977427959442,0.10754723846912384,1226.543622046521,1770.228976227346,2808.766349107488,0.03332670701915635,-243.2448272705078,114.55088806152344,-7.24058198928833,65.07870483398438,38.638736724853516,16.89252471923828,11.836894035339355,7.165475368499756,-0.5160895586013794,-4.580295562744141,6.353693962097168,8.118173599243164,-0.3367186188697815,6.388976573944092,1.4538373947143555,-1.1606329679489136,-7.150062561035156,-0.04043475165963173,6.159632682800293,0.11892624944448471
Blues-TRRNFZK128F427E7A9.mp3,Blues,107.666015625,53,0.22860175371170044,0.02502470090985298,711.864312652801,541.8627693096792,1193.7761147324884,0.049569995041602165,-419.4981689453125,127.47472381591797,17.090513229370117,-24.4206600189209,-25.216476440429688,-31.650236129760742,-29.869140625,-23.256898880004883,-28.646085739135742,-29.205577850341797,-17.456459045410156,-12.352197647094727,-14.51846981048584,-12.574752807617188,-9.776917457580566,-8.10075569152832,-3.7223927974700928,-1.2872947454452515,-3.8975203037261963,-4.9376654624938965
Blues-TRFPHYZ128F428CA40.mp3,Blues,95.703125,45,0.48318541049957275,0.29704827070236206,2690.545072810727,2631.6300028388123,5718.982084764416,0.11466181610390867,12.798784255981445,70.92889404296875,-3.8950092792510986,39.61095428466797,5.1019606590271,15.413287162780762,6.315305233001709,12.690641403198242,4.4108686447143555,12.353494644165039,2.5019569396972656,10.172957420349121,-3.4342763423919678,-2.2441658973693848,-6.122909069061279,3.3662586212158203,-4.809380054473877,3.0511481761932373,-0.3115498423576355,2.352527379989624
Blues-TRSVTIE128F428079E.mp3,Blues,103.359375,49,0.34016117453575134,0.10548467189073563,1951.4476937978563,2337.412207569204,4142.466617737761,0.06734350812693499,-147.23104858398438,108.57374572753906,2.6155946254730225,28.54642105102539,12.269401550292969,-2.896970748901367,-5.168155670166016,-2.0245838165283203,-11.607365608215332,-0.06316187977790833,-4.087652683258057,-5.270263671875,-4.9770097732543945,3.783507823944092,-9.881760597229004,-0.9542287588119507,-7.177682876586914,-4.8753509521484375,-9.33271598815918,-1.6424845457077026
Blues-TRXMDGW128F426CDB3.mp3,Blues,75.99954044117646,37,0.3342829644680023,0.08105488866567612,1614.6634924238797,1953.7859470151475,3419.5543224228427,0.06727359169407894,-194.4977569580078,114.69561767578125,-9.670233726501465,35.44865036010742,4.413029193878174,16.262516021728516,3.72534441947937,2.2077431678771973,2.5618882179260254,4.451520919799805,-2.236501693725586,1.49567449092865,1.972089409828186,4.375230312347412,0.5151031613349915,-1.7345643043518066,-11.152924537658691,-4.900315761566162,-1.5399850606918335,0.6816905736923218
Blues-TRFMZYD128F9340103.mp3,Blues,89.10290948275862,43,0.306064635515213,0.09931537508964539,1648.0553757627617,2070.257099560648,3464.3207183932373,0.05856087038022446,-209.22259521484375,111.31680297851562,5.518382549285889,33.20795822143555,-1.7444119453430176,13.374797821044922,2.872081756591797,-1.4420087337493896,3.0599875450134277,-0.4901407063007355,-3.875598907470703,4.653925895690918,-2.111814022064209,0.8207635283470154,-4.094648838043213,0.07502637803554535,-5.498848915100098,-1.8689807653427124,-5.401812553405762,-6.714354038238525
Blues-TRIYTLZ12903CEBB77.mp3,Blues,184.5703125,92,0.44796738028526306,0.3143860101699829,2972.264044441145,2929.111662197737,6505.418995954673,0.13148295399574303,24.428607940673828,66.29596710205078,12.31650161743164,34.09291076660156,9.014684677124023,4.506227493286133,2.5839314460754395,4.901147842407227,5.716150283813477,0.6932036876678467,-3.579960584640503,1.6693453788757324,-2.5447888374328613,-1.2055697441101074,-2.939516544342041,-1.046684741973877,-4.850954055786133,1.520372748374939,-4.1650919914245605,-0.03275376930832863
Blues-TRDADSI128F42BC0B5.mp3,Blues,151.99908088235293,74,0.3293587863445282,0.10632599145174026,2588.4575760071043,2383.34401120412,5105.260795853086,0.1360263883513932,-131.1973876953125,73.44631958007812,-21.771577835083008,12.813344955444336,-4.7114152908325195,5.8754425048828125,-2.834453821182251,2.6877331733703613,-4.453317642211914,2.2157952785491943,-2.032209634780884,2.3659958839416504,-4.070838451385498,4.254584789276123,-2.687176465988159,-0.16802364587783813,-0.5816194415092468,5.852184772491455,2.857997179031372,5.914098262786865
Blues-TRCTCLO128F9339FC8.mp3,Blues,123.046875,59,0.4506760835647583,0.19373267889022827,2637.3680677858283,2383.391252133977,5023.61128957648,0.15259809464493035,-9.649797439575195,79.00555419921875,-25.232666015625,31.187681198120117,3.484492540359497,7.283555507659912,-3.4710779190063477,0.9244217276573181,2.4160380363464355,-6.232490539550781,0.6938320398330688,10.075394630432129,-3.0470874309539795,-4.186868667602539,-1.1799784898757935,-6.014486312866211,-5.572885036468506,-4.006869792938232,-10.572637557983398,0.12063097953796387
Blues-TRUJRZQ128F427EDFB.mp3,Blues,117.45383522727273,59,0.35698866844177246,0.1957748681306839,2278.594006653519,2368.221186222546,4752.312930080544,0.10947930775928792,-56.63134765625,93.70684051513672,-17.863540649414062,12.53104305267334,1.035855770111084,5.47565221786499,-3.227617025375366,4.8145833015441895,-4.715561389923096,1.5076428651809692,-1.610662579536438,-1.9495800733566284,-7.235263347625732,-2.186383008956909,-8.980266571044922,-3.208763599395752,-9.78072738647461,-1.0856623649597168,-0.0504581592977047,2.155367612838745
Blues-TREKSOC128F935172C.mp3,Blues,129.19921875,64,0.41027209162712097,0.15345367789268494,1332.003485728601,1809.7992226241886,2786.366484556405,0.047628207841524765,-138.9966583251953,145.1996612548828,-2.35215425491333,36.45858383178711,19.068227767944336,14.211252212524414,3.449129581451416,1.2804691791534424,-1.4781440496444702,2.3068594932556152,-1.7398052215576172,1.4115331172943115,-6.937156677246094,0.32859179377555847,-1.4822357892990112,-1.824326515197754,-4.101029396057129,-0.26761138439178467,-8.559378623962402,0.662805438041687
Blues-TRLMWXI128F930F60E.mp3,Blues,89.10290948275862,44,0.29073378443717957,0.12370868027210236,1844.057290919956,2149.9120783377107,3889.2598155113196,0.08914231811145511,-123.5960693359375,108.09449768066406,-9.248493194580078,20.625593185424805,-0.2593454122543335,17.336809158325195,9.049478530883789,15.775734901428223,-2.9942355155944824,0.7605416774749756,-5.359622001647949,6.159364700317383,-3.845783233642578,0.23893119394779205,-8.015113830566406,-5.257237434387207,-4.257849216461182,0.49479320645332336,-2.0287442207336426,2.9475643634796143
